"0000 - U.S. President","0001 - U.S. Senate","0002 - County Clerk","0004 - Athletic Director","0003 - Question 1 - should the starting time of the annual town meeting be moved to 6:30 PM?"
bcdf51a6edb4f8593714bc43d5a8e8af5d1bf894,e237b71256d9cb0d9a6f869eda967b72ffd5fb9e,ea004d0c5be51599163a066ae3baec7bf880543e,a03908d954aa765c66a33e699f43929863c27b44,9a0b11db52b1d68ff67e00eb55d8385f4c3da106
5818c0b33767f2b8ee57de0a9aae7b7361071902,c3e270590fd659cf51c3e53d9fc9f593007377fd,fccb54be77644fd10abde32f1bf20627e60c9f51,14a90a3dd27d662589978f0182745b6511dd6550,deb3b213dd820174a1b9fe408c375c04b9a38219
0a3436d269003c9f01a535f99219b3d9bca588c1,f256bfb927649a6f00b072526a2f857fcd898912,38ca8f73a735f1f223c07b72124c82b509277ea7,24aed2e14f3329ebeb2eb81d73c0e6737b943d2f,1eaffd79bb8721eba5b743c6c58ab82000d6db0d
c6cfec3f64e96d986b00a5bf7c18f1cad1773c99,424d4e763ca0639e3d2a7bbc33720e399056e1da,be6ed5f038a3c553bd16f13cca1a833c8e02fd25,fbb585d7b7d9b3b06042930a38ac52fbcf98a2c2,99d0a97bf1d5ba86111e7d996e6775a0e374cc45
39247c5d59fb01470042898de2e64b323fbd2638,d31a0013d1ae6d03cd47628f35a0936945588e0a,23bc12e4942ba850ad383f2cf9c1b7562b3ae142,3aa2666dc3c3645a2cbaafd352929551b1ca24ef,7aee8cbab435281165629443040201bb220254b9
0a38788834a0c165190a3ca82bd62a7a7c701c13,410073a018a13b9652861de8635a302d8ae725fa,e90cacfaa983bf34ab64d315e68e7b19a512a978,9bb91b9c2005eebd3662e0396488f668865b8ab1,a85ad1b3b093a0a8b11e1afde7f45e8770d92d60
c5e20c2d46e1559aa9766bbc2ae882c9e8ceab63,373ac9f009881e69ba4225027b90599070c2ac55,448b3c3ed290872cb3dee80a46b907ad77f2cea1,c12d80565ce639aa56e9608922e80aea602ae681,0d6266348f4ad6b7e2830becdce08917dfba21ef
ffbbdb77eb38f1531cf35f2d501b5be283da1f91,df3cee700a9a59c716fd4ecb0c8cbfb9f0b19420,97a7ef0403edd6c6be164037b0a2de7b906d0023,60196fc4ed5541af518f5417a64e012d44ede9ab,f903ce32ba742030628646543390c9886ef6a349
46f740ce706459ec3c8861065e0d24b99ac525d1,245b7fb2ff71f9d521ec199138e4ae5c47210ab8,993facf221cec05114847d45781faaf6a9cdba45,dbfba2267309fdc05594ccf0de415c82da6d8e7f,b183dd36d49c96991119d99fa2e2b236c81eb646
252583d3d6d13f20e196e79155c0c84228b4cb69,cb04dea368705810f4870d182f6c7d6c51f5f535,1f9fdcaba3356f005931347f32ea32d29d5e8887,62c0528acb4031cb41eadc4085d3025dfff64453,16dd06833869d06f45f7a97e6bf855a5ba45addc
8fab4d81500c95948784e94bd655a63ce66d09ec,6734d6765ad405ff1d97cc75f2015570f878f7de,6d26bee17d4b1fa920778c841d4fdbea0146322c,734dd50607c08ad1b485392eb0950d040fbf4f2c,eddf86df6dc568fb95befee939f4510ebc16b647
37bfee80b5b4b6598ca78df5045acddcd9e29fe7,c94f05ae958948ac9f47db364d2ae71682848dee,5c2c1a3c894bb009741743ac994d5e34a130cace,81e3116b0c44ec7ab22543e80094d5aa1b159b8c,b32b019e7c3b2e0e808a07ef1fb3c7758652d805
be152ebaf1fc692cfa13f27a59d135869f1d0521,86351341da3ca1c6e963975bc503c64ede458dbd,89fd8e42eb5fdfe9043215a4c876d4ae7579732e,0840194ce9f2a97e1c34f87a2f1164eb3c7c6609,b138a39c8d92b985547d187047b247337cbf90e6
bc0c46578c44bf440177e9a998bd90133d27e398,6798984eecc3fa1a2a1309d3fd1dd60f4c9dba89,d738b3b5f93f499c1455197bc1f3e3b3d49780f5,8cf96e5f9af087fc47671082f7ef6201022edf91,b1545a6c3cb7c3ae30d1cb05ba5aae5896429f44
618364dd5ce90f62c3ae571a3c372aa94b0c6074,dda5df5a19bf2cf4fbde36f341b06cdf0c418a8e,73cedfc4fbfb0b841451ec71c2a833c53be432ad,29153a168d233645c81c66ef84d82dea354e9134,bf8f7853609620ee69b88e1f97d91099e1255c6d
80a667724a00897bd9d668ba74e17ec8d2c9e72a,f78eb1cfe0f9fdda584af2b2aa9f2b8cc4373708,a9f313b485e7e09cccfd2fc23de4d56fa7ad09e4,1c0289676661e7a9cc65cf73c0b97578693f9d6d,af31ee4f7d0153d4a053159c3fa63552517bb7b6
246c19d7f513c0ae126ccc3643adf6843f2c670a,7ac91df12467663e3774859c57cd5f91f394a1ad,f6ca86668aec14c9f9c995edc6cc6b3e5717f597,c4f73dfdcb0ded575810b03cbc445351cbb93d7a,d576998ed040bfbc3f9e9758e26e59f568e31843
f51b29c6de9edfd200bad1cd22ba71ca1fe78df9,cbf9ce20003b1c285cc795ad5d655eed06539d27,68e62f81807db3c46253dc5963542bb89375a222,df6086fe0b4b6c9715b6be2acb1b3066bd3f3be6,37f776d9b70ed7dbedfd789d0e9fd8441f0e0ccd
6de44c0b32f5c743da7f99344e4aad7c2db0ccbd,94f6795de7782b7fd96dbcb3df9d9441ca437669,ef8cfc8f55870d8c3ba921d51d7ee38e3824dbce,2912b488acbbaf339c6e9ce29405e225f41bfd5f,6f70e39fdfb6b795f33a76d660fc867afe11318a
7429488a04cb254933b95dd2f0460c148b9c0f79,4f0801d6fa93e1e0271c55f3e6a17fe46d06503a,5c64d530ef532dd72070cea650ce20cf1ef36e30,ea561835b5283ef3a99580f17ccd2168ac8597d7,5bdeedfa065bc541374e21dfc1056665e02ae12f
3c57b9f9b5bf6e43118738bc8267c8d1c9296cf1,95db67f6b70b0dc099cb7d06f0576f9c211673ef,b23c8221e8468b4138979bcaa5ed14e31f8868be,f9a17d9d2ddb88369b7decc482ca31fce0885716,1b58a7c6c17c5ab0fe10657da98b8bff2209117a
409a0672d1c90a0211c0e2ebd9b43dce4d2bfe4d,b1360bf4feb8612572075352153068f9f3f7f283,7f71cbc43db7e3a60b5df0f3b87cbd847a564c18,b25667cb92788e6fc24bf189571d4992ba40be45,19a3854c361cf8c9973912805cd4622b68313787
d4183190d800c19a0a402e186c7d86ad451ce5d2,09e0a105b5a5fd3836717464c4f16686262adb64,e75d95ebc97555971c277180410fd588571fe865,ea37cfc8a616fca98878f081b4cc4a966b94c571,14a72cefd6dea135d599a9640f7c6bf33b09ea49
9fd63aeb21d254175c028e1f631b4ba8ec17f00b,09984e2fab389c3588871de7d74d1a0be3878952,843b6de63c72c7f3c6d3abe7dd478b20c18484c6,cded17f0c5589562ecf6d83aa39589dbb00c6847,991e0316f38004ec0dfd60f369290fb6a0aea0b0
9b59862b04034614a4e350c30e9f3d8f348bdc77,59bb1b6fa22aa339e2c9063433af1181d4f277b6,fa60a543cd6938bceda8b4750272c4853d795a71,2598e2d83594deb9fdd9647b5292d7e14463b491,23e44fa04df260d715aae9a938c82768c35ce7d0
9f3da2c1759faa0acd89151e77f709423d9afe4f,83cb3566d140c96db384cd55aeca8e7f49b115b5,ba4eace8bda59f3ef8463536351df2da5d20f5a4,0565f25550e6959af19ff41842f1bcbf9e579791,12311d462ed685080ba3d427868c15a66d632c88
d877291602680fb7924ef8cfe6ec9b0f06122df5,cbbfc36042bc691236ff84c6e8ad96e7a927bd84,748687fd81b0f478e066380807f83129e51d00fd,c3cda62d830076c489c182debf36929c2b2d2e29,c8fdfe686db47cb7b707196f5c348bd99e09a64d
8b2918e6bc122c9febfe05b975ee9015bf17bd2c,20be66083a054854e3346aaaaaf56743c39a966b,206495c3146ab5b978b25a5b52bbac4850def81c,0918703a4292366e349edab8e5926fb58fa0dc0c,a4564f628cd6c36ef6c630a9e679297721328687
15c6af89f2439439f248a9632af0cc8061752ddd,d7321addeee7947a544a11230316aa72f31342b6,3e45ae1919fc9baad1aefe0335e3185a84607068,2ace57c71fec821d0179074c35613fef5b1ac416,ad3927e08a318b23d72a4928ed18a9a8fca3062e
59392f1c597e7a1fc8bbad2cad3f61a374333bfa,7ee44393d9d4c2f7bd81b3feeb51326096513f94,e7175f18b4b7cd64b3c9b93faf49fd6bc34d0227,f43dcec2244391a40253b6f33aedb99199f13c1a,b0e3e1a14ede02865698a5aedb2b96fad1747315
fbaf618e48ef87a87fbc5628231c06ef024ac972,2beb3122daff838ba796f1802ba8d30f6d7de3dd,1ac2bad724d39f928eb844d67f81b7e3e4488d43,3ef3b20d959d68a29563f1d70e15523d845e25f3,1fdf72164b7dcb1caaad1be377732f81601873d5
24e3ca7f0ccb8ba973351f3639dbaa11587b3ea3,b6f21324818d035cb54332ca989d57097192c2e4,3d3a79b3bdf7a2ef9cb3b4b66db4736b71df6911,40be60632b2c6568825415ed0dc7ca63b80a240d,2d2ff59a9f18dd084fc2a0a42cd26d0168b63ab0
9bce5c60ab89e7fc64ecb304966ff4cd7ae94cba,91b26cea46ed821684b8acf16715562dcae24762,5ede667ee4237eff7ac05f20cf13a2942ad0abaf,670d444ef59f21efdae3f5095d77195e9ebbe4c0,763f60abff1a875d36e42ac90b1c09647c6f8899
d91cc5790a05b7f842eeb3c9c3420e2ad7dac8c4,903f1f94ceed48b556d2ef58e6be7e72c840ddbb,22f7ece032f454beda3b722bf9d6796dbaef17a0,9b17c3886a60f03b6be9b63b713edd25f2c907ea,c6111bc73df2bcd6686989a1534a5fd35f3d9c85
a003ad5f37aad62ceef18b3acaae4a8dd156aa65,f1acea36698a28bb1ba7ba64c07219cfbe6de6c7,f572a747d51853c4662dc899e8573cdf89303430,d202d18cd80761bd242100dbc8c2c2c05e8f1cac,4f052caf73aa8fcce679e738320976e6400fded7
7c0e7aad79811a89e41023d6f53e62b1cd6b4770,3668006c856b56f8501612ea2fc16658fbd12f57,2d6693dff4b4a0c11e8c9e6369ea8edaec174521,025232144db377a6b4aacf549d3d99b2b0b1ae86,3cfe66054e26e4ac9f375de26f686818b6b1a6a2
0149b1217802a22a8832069fc79f3a1664671cc9,70aba74af113e16b0825a731b4f6744fb5a9a803,28ce43a7dc1703ddde0d0eeda7be1844f49c70e2,c4e7b229ce598b789b9dcbf33b2984e5ae22a702,29f0bb6bdba1071cf0c3e72b9fbeffe4a2b75ab9
d17940d88fa9f304b8ff692844765f48e0c44308,a19e5c8a7cd9dd00aa1b983961c193d8a7e13f7e,2c9f504eb38b858f5ca05d2eb77c629a1896f2c9,8a29414ed17ab7c224d417b05a23050af5db529b,94a4be5bc0bf6efd0f5107468d0f1ade9d52668e
6a765ebee4add535d5719b1d5fc501b738462a26,626d47d0e2dad79bf58bacee1667e6a0b08a2057,3387c74f907c84beaa4c46389ef6689846dd7242,b7203a478818c205dde5b144d8bdeb81e23e99a9,515d57b1f1b7cc572ca7a164f46f14f2b6863033
eb455534e49abd2b553b1122c3c484ef3c5af580,fa92d6483636ccf7ffae3ba55fdc02837d117df7,55978da89ab5a101c20f382384838bf7f3a6068c,b69e9379292596dbfcc23d3423b42cdd97f3811f,793e44a2692b679a4c4dd4722adff2f023e178ba
1dd577cf480f9d667b82e12bc8dde88960622838,2e55dc6d050cb60da754ff798dbf3f984946c303,34e8c116c31a253ee7e91e5bed1942b4e07dc341,4cdd1b21d93eb293bb8b8e3a8d3e876afc030dbd,49ffb540bc6c3d82191ef570d1b34813091ccf90
b36e2a08b0394a72d9d33e83477d14dbfcc00e6f,1baa6e534e3adf2d4771f8e83b0a6ff7d2e58a42,08d136cb6eef780c7116821cc887b477765b4647,72297df50c5515f9bd977ac1f6a0fc1188e575b3,361690a41ae9f1623ec44e9f5201ecf3e3801425
4d10fb532d2face8296ccf997897934e19d9bcba,55e961c60234d5843159fc65389e200dea5c0ee5,5f982e2abb606202b5092e5e95d00c672fe8e9f5,aaef3a9840b909d63cfbd62cf034a9c68ed5af68,3854e1d1260df74edb258d57f869eae9193fdc0b
f3a3b1d3c83973b8a1f1e48617396c8dbcdf1a3d,b22409537047f6aacf251fd166e1a93d5a9ccf2b,d7c4975e28a8af17660aca45d9d98450b482e89f,29217c012a0a1ddce5f0fad1c779d2728a385be0,2405629ff6ce266bc1c1ab70804e5558f0d993ad
ecb496c69fd7a63623ca1a2235658eb084c3eb3e,85e23f341a78bee7c19c4f4d364cfb58909fc10b,c6f5414759aaa1efa82ee7fe60ffb48973c89ac4,6bb4566e3c7557812335c09835acdb638ef57a2f,3f8076b2e36977b9e5c0729356d423a7e31b7f8b
0b442afaceacb918c4a0f601ab7d1c0bb7105769,b9544a8be254a574db2a462c99476d6dd2757f4c,b4ef0497d080055b5ab3f9996ada619d30cd19c3,6d9e3a2716c4701e74e5e18965b6a0feabeacba7,dace6a75b5203db0163ad111a9d75986299aa793
b5da3a75bf2fd88efbcd68549841dcc71c8dced8,0bb2e2c33ad96506ad5c0b8c57b17de3b8b6e99d,089330bf89c0a1fc2ba9ef27f68a43bd55f2aad8,8ff7b3790923e7e4c215d19b0c2467484059e4d8,391d51b460aed29bc3fe9b9ed485b55a5d3d8274
f6bdf7e0f6425c1f0860665289cc020892ce49a3,121a41569bfb17d49784ed83d6922c0651039412,2b50e07a353efb2895ffea716da0d5a7a438eec5,df46b2dce3c5f4e9601d6f8eea1f0d4c8bfd50d8,110a9ab2e805d1ac72fa98306e8a7bb3f646e5ef
37322ee38ea07818ad5fe4a408588c9142cf5ec2,7f40cabc466b2ebfda6572ed1a7205b85a6624ec,8c07d963a5077e9e90067d66a4f0df1ac7af2acf,caca38f318927645ea01b86e56ed90f947e5fec3,4d50dabd9a66438270549a9a3c4aca1a12c857d2
775504ca376f77de9fe339e9050b185453b290b6,e260e749badb0d02c3a96f7c39dd7e325a7dec32,fb345566b0b532dd59299eeb6da32a086bca0b16,f40650800742b3042eead9a305c9faca7d9bbd98,700ea21d60d92c6fb8827290b0d375a40a9a51d1
3b99cd75921f02ea0069a841b119ddc3ce6daa44,54d4460c793fded560d8ef3f99bfcf543818fd89,f4a39d78cd038f6c28f00f40ae63a71f2e3003a2,e7b34844fff7230393837fd599f19e34bb0588ea,8580022e23e9aeb76278624ecd5a04ebbfef06a4
0ff8f390315decc29ef7b670d4ddac6e6f203d85,718b2503e14955a1c0428a6484fd6ac75da7ae11,0d59050f3a7a6034ac4131f290b81139e8e54114,e09f57081b04923358e372b63dceb4acdbb87d01,ce3dee0636937d79448e368e55f9cc3d50130c37
74958a8415f76301a609f0757f48a5ee98215694,48f35ffd4ed0349b20591baf4cf4e405a94c1225,144bdc96f2832c776403b775e5c51c923f0d996d,30a0c1efe04822f908e4bf3388c467c2d646b471,71c4014707ec9f0d563d479ccfb0ae0cbb5ff0c5
adfcc45b201c41a0a22ef724b148e2343f296b8e,281d0945583d84de04c6edd4d95d1f9f802f5fb6,31c7ffdaff511843782b46fbcf3715ebc03ef407,ccacd47b1a0283b6df8798f91a8a2b8f0f5507a3,9fc521afa77fc50099b2f62d3faaf89b84419b73
3dac3978bae838d5ef42844cd086fa995e98e5c4,9d70ee121182d0555bbc3502919ba10e9f188857,483e25123f88a6f132fa4f9fe2b78f53f611bc85,395716c3c1f3a8034b9300e9dcc12e01c7575eeb,7add29e6138b4602de47c341747920478ff427e1
9881b4601fe87d06c1a4afce4675d82abc79d734,bf9a01e943f99e780c39b3e10a2291b98d4ae131,0a0a63cd475277e61ccf665ccf8bdb9425f6b9fa,2497dffb6bfc820e9885305e86953d117cfa0f74,a766d56430ca050f7d4eeed227e0c5c2c075ef46
8ef4b6fde8a1eec0852e1903883e69c2189ff0ea,5bcf9b5c62b7aa1eaeae8ffec3464895b36008b6,5bec270ade2129ef0b94f7e003e17829e8d9f9ca,a2d1dd5f4ec3318be26e7186cbf3e46159695136,40c1194870667d67e06ad4bda746d7ba6f3bcdf4
97d9e4836dd822bb2a849f31460c5f93bc4ed6c1,de6483948e6ef8704e01eb68193e9b0a20f70b2f,99f11b2cb0318d72f4cba1b78fe966415ec78a53,45668d211a331afc727620fb2898c558fa836f99,b76198bc25c30b5f2056ef9461f35cfaa7684195
3de545186c2a1e7d37986fd10636a5dd42213964,ff619ff36e35409a65b3ffe1203b2cd5981f86f6,bfb734f4d9c683c60ebbfbc9898f7b011bc4d8d7,13bc74278d91340b6dec4a94ccc9e079daf90c91,3f9ed4ffc3f76ef064ce200088a64c90059b6d21
b0eb14dd6e2a301532a3a75f889df5c49b91557e,be654ba967fa78a97b8cdbde56955556deed381d,66d64a12225b198ae112152195dd6a9f9ea5f821,a2f0169ce140074234dfe55c9fb51f653d9cd231,0ab0c3ee94253467cd96d4580c0ab9868fc7936c
cf5c776efc2546479175522fa190bf5be0942a53,caad7cc591d3d86355033b928992f79b7ed682bd,ba48818833df5e29f7fc2e281af9eadc031f4c53,3fda85e1109878ac60013e362f72b1ffbe1d5416,0e5dd1ca6cf5a76a864920b4281ea17bb0d97a8d
821182cea2db1400524f0914da340e4b542dc7c3,f10ce9f853bdc5568d96d6a532d6c35e2088566a,fd83461eff5ce704a91b66879cf307f2ad8f8af6,1d9859aef178e3288cafdc6376b932d59f783f17,fa58b949b3a14c048888626f128aa207dc29efe9
cdfc6234f249856ee288628aabd7ba7725d7c005,28ad896104a5c30161636d686f0317cb290656f8,73dc0c662fbda29921d3c7223ebf56b6eabc51ec,cf9e57661e6616d0bdc4d04ae5acffc423bc51e7,0ffa4e9333a2eeb78a192d6bac47653bcc1e053f
f9a2d2cef52f3063bdf042bad97d9a6df5ca205a,c02419f1be038f0ed45e47a62ddfd876cd714f74,bb4954a55c03acc1ea4992292b3d86a09605a9ce,e7755564ab5a2e8f01329cf5ee3fe5810ed14186,3d026d49142ff227c976ae5668a59e11353e61d8
11f48ce087b6405bb878f866d867ad44750cebe8,4763a35e4b866bafd0c5f8df62ce675967f07fc8,77064d2d9edb6a2a4f6d8dd36d7c5b7f4d4bb36b,85522b2c46bba67a3978c25bad94ef97631caa2f,d5737edcc6b5eff8e53e6162b81d36b47c4d5f8a
2f24ffbbbeeed582f34ed8a71dbce60b781cc13c,acfdcd57fa1aa0ccb1698ba298d2d668ca946226,8ee94c5bdbb4dde3983099a34454e176c4e7fee2,ee252bd8749ef2b8b20b82fccdcd6aa58f734c48,8d61f777b2ce505665c3e192bf065088c4222189
f66684a406e6fbe7044e3fc209712240fdff1c41,0313a0109a19376678e8d33ae470d798ff779e7f,b3fc59f99c029c1c6adaac88cc03dd3245f4adaf,64a390a8d555d5c7d15cde14beaea2a119375389,7bb747ffa7227a8e94fc433e3f50c31880db6085
0e0c5173d1e9427e8f62487a3421d30a2ab99ede,ac15950856f9d83970336da17d2987cd877de3c3,df7931173169feabff52be123ba65ab7f54091ef,01e98081d75a0850c17f398d3a686eedef11098e,74a0acb3f2c48ed859d5a6875d3b24ef3101cfe5
058effa6ab85d3d75fe0b661f1ca88f16a0c01b4,297c935eab823349ea3be8501e874dc5b4b8c7a5,0d9ae30c25fe800f7a0420d49ce15122e0b2d201,f6f0db1dc3b2560c52ee09eff0a2b61e02b0c9be,20ef9112cd3dc6e0b655932ca5a61dc398217653
399c5516b4fdecea1734ee95045e6c6e2156c57a,ff44de61883efd1de5706e930c55fa02e896901f,6a4e6e00a1d59a20d0cb7e9e051b3b8e91e1b6b0,eb1a1463be439f7148deb74090197be0136c340f,996b998fbc7211de9d2c3f0b5b4ca83e94fe77aa
8316947ad603152c3f19a5ca0332602bae11a372,d4a3dafbb2e6d971de9d8c271d119aea08af1bb1,009deb4a9be07ab285295d653b33b1f2d2b488bd,8ec6ecc2577fb31548b53759d7b58926956d920d,fa25b60d02c8b8c06cd92608a9c99c9a15979e89
4856ac479c1426b34e32bb88444c30d93b0905af,b305115800e30af9fc35e529fd124e487cbc2cb2,9955a8ae82232620659ae7f311470ef87b64414a,3b203cad54307c40abfc6af200c97c7f613cd78a,3986492d91e1552e260467850ba2bfe9fe7d4348
29062cdbe2ef36f7bc2051475bc155c992d3fb7f,bb4f812bbc12bb4a0d8ba31b5c83bafdfea6b388,e531621aa6f906c333c390c413146b7ba0bdc4b5,77d1b3ff2e68a17151379f734b398d16ed96da3e,7ad29311c700acaf0643c0ecae07917678f970ca
dbea147fdf7d48a8dfb11202b3fbe223192718af,8f9baf335d6819856491f2dc08e56ec1b335efe0,131ef53dd15095b246592072b5a70e4841609b4d,378cac4bff4b8aa691722a54cc5850cfa55513c3,5ebc6856f9c504607990e76accb5140f37d8f55a
8b30272957cd3f5597725759deda175c385d0476,fabaac26461c8ce19c4f700ce7b7d634ea041fcf,13768dee0655d3863f373df19f75f0eadbb722f7,9db03e2c817ed03d9e7b7dc3f5c664f631530c2e,dd99eb8e36099697ec0390f8284e60952ea1f9da
b9758771727559a8f8016156f8d60ac186c02752,fdb6f75a2f74ce417015138ff53c988b3f73ec42,38d4536e6ef8ee47a9755e292943f8d4b84cef32,a1cc212a0add17951be8f3238e4c5c6fcebb9d34,7ae4053cd28e96ee0b93809ca5ba394962ae29dd
e1fa2fae0cb6b293530d89d99bc806da83fcd02a,7be4f0e44b3234c3f6b022ccae9d698d20f88704,92322890aaf707fe91809093e81c78a8fb0ae666,e07bc4bb96db5895c97f8f61aa86afb6e2118524,cba33d30b4f4adeb6df3db684461ccabb8e8ef19
e68bf25fb630b97961dfa0fa07bb4e53f042a983,46d63080f03ef03f60e95724d1a5713ee5150ae0,bee317a2cf76b3027be52b9c779dd89b67a61762,b5f1c189df66a0cba3d2eb01c587ecc59958316c,ec22514fc686ec34154062e2762b827c640f85bc
0a10b8f7b8510b5773464159a713e0fb90416fcc,09192068c951050fbb42f01a9e04f2c3fd9c31bf,e519ea72305baea86dfb9050b81c3025c43f96cb,5ca2ff318ec617ce47b3141f3b5b351297fc7a30,8177b2195abe85e5e4b562f94c6bdcac325f5974
21f3f8034c77f7bf88c9950154e656ff47b63d50,9670aff43cb6ff94b674261abcaec5da0d776f05,4aa9310060070300730282a9af068ee10b4dc05a,f673955d7f5690dc7c8597c91e56fd916d3df609,ec488e505a99d8f9300e3af0d44f1db8d4d29010
7061a5c8c12aa4fd872d0f3b30464d12e67b72e3,c20f2014fc0ac4ccaed2f8dfaabda3e24061c05a,bcf1b06053798afd97f9d2ffd88f1519b681abf5,172a8c3fc9b7d5f7db0cb9cab58931167ba50ac5,fb79369e9d74c8aaba89ad1b558477ad79710df2
f82ac03cdc840f1eddc94ec9541f6b01ef4cf0b2,0813a29bf7d1f76b9e45947140a94ac591b46bed,6b8576a5c9d04e3dc707802b5bf40474cf61c25b,428bde6722f884ba5864078b1fbc5806a5bf6ef7,a0832a1ca47b11f3bab1eabbee5c756f4ad162db
0f894303b6187e39ba751a9eadaf581b0b84b7b2,0d06b1916373473c32f972006739f443617bca94,af2225227ac33eacc63ccf573cde9bc56a290207,cb5a0150d6f71b5f9bd26be03c334880ff2dd811,73b4729bbf0a396d80f26e0c4dde06694aed8fd4
410223d46c0d5fc107f176f19ce4bf7ac452e664,08277f646cc149010888662b317641317e257c2f,b4012828cb0a5187f0b4134f58aea9ae232db32f,0e9f223722ad0dec15d74476a194f3e7ee742b45,c7b0f86b0abfad62eb46f74ef5872e4448b63a2a
8345c924c653c3e542e6beb43b01a8ddc2922a05,2832578acd0fae2cc764ada4933c8dce5e29b0b5,28773c998eb630504fd2ffefe1f401c9538f44b8,ed2650084ad0be601b3fcc80ae4f03fd3d32f6ca,aae2a61847088dfe4dedad446958f4f20cc62824
4dd02cdb0f6ab5890f6ed6a6d7db1b8cf1b20eb3,71600210374624316fa6e859ea7271c7d37ba7ec,a98afcb2b6cbb0fa411b8ef3e5d52c1837b2957c,c15c97a3a63b8a2c8d640273556d07b4823007ad,a9d11156864d8c0b533647cba29701c68b9375cf
7b5aee3c8c5d4cfa91441db9180160c73c6387a0,5e7dab9a830aa01f44fb122ef5cf223fc33074b0,9eb6726b732df57322d9ea2023f7181a6b2a365c,f3ecd87327350db6bf1c0b9cd3814bac7220ad64,f9af1db80ee9d7e45ee734e4d87d9ec28a48a99c
9f370e3c8ad7453e82646c2572ac968346794b57,7143bafc90d207515a3280faa5e897aee6062a52,1e57a1aa8fbabe58c00404c8c1523ef2f6f2f87b,85c1ada52bb2c6a257d8faeb20894c8c900abe63,f87ac51aab2b38c5c1af3e033bd147fa80f4cbfa
d5fecde7960a16c082aff4b61cc6d004d72349b8,c9b96a721fe9ea039e5928a258b16373528c534f,7d06928aa5d472cc8aac3f00204509e26e9318ee,63dd54bfda7b68bac541183e23ca994095b2efb4,e14a67087be339a6aaa625259860b7a7a4a315d3
205dd1afa8bd0309d6f0831e92158caf05d130ac,dbb0826ab8d68abae31456ca000e719ed53fc4e7,09b4b7e33e0ab2f7b927330924757623bfd12009,e08bb9d1d6253ca6df9965fe4d0c6ec2458a63d2,90ac1842d39bad59bc349bb103103fba4b6b64d6
