"0000 - U.S. President","0001 - U.S. Senate","0002 - County Clerk","0004 - Athletic Director","0003 - Question 1 - should the starting time of the annual town meeting be moved to 6:30 PM?"
618364dd5ce90f62c3ae571a3c372aa94b0c6074,94f6795de7782b7fd96dbcb3df9d9441ca437669,b0b9ced6883932f76b4d0012caddd1ccb2bd15a4,0f6ebb3caa8a74de88cdc6e0a5785c7466c26421,12311d462ed685080ba3d427868c15a66d632c88
34568bf93ff445818f5507e240d572a1247993ab,1baa6e534e3adf2d4771f8e83b0a6ff7d2e58a42,2b50e07a353efb2895ffea716da0d5a7a438eec5,81e3116b0c44ec7ab22543e80094d5aa1b159b8c,99d0a97bf1d5ba86111e7d996e6775a0e374cc45
38d78ca38f3640b36a73db925f8e0310226f9cba,c94f05ae958948ac9f47db364d2ae71682848dee,b4ef0497d080055b5ab3f9996ada619d30cd19c3,5d392d57c5c3c1b405eb40320ca9094704144109,89020f93526c4f5a97f5bde437d7251beed910de
2f24ffbbbeeed582f34ed8a71dbce60b781cc13c,7f40cabc466b2ebfda6572ed1a7205b85a6624ec,206495c3146ab5b978b25a5b52bbac4850def81c,b25667cb92788e6fc24bf189571d4992ba40be45,28ce762409da7fbc6879b9d6c3451176fade0187
7b5aee3c8c5d4cfa91441db9180160c73c6387a0,09e0a105b5a5fd3836717464c4f16686262adb64,283dce0248fe74304b6764fc73219f06931151fb,ccacd47b1a0283b6df8798f91a8a2b8f0f5507a3,658f3177f59d09fde3969ce19a622f30ad760d20
b8a549ed6cea8e930afcc0dfc4d53d9490216c40,1df2686b4d0d17d748682e839534a93ecfc5244c,ba4eace8bda59f3ef8463536351df2da5d20f5a4,13bc74278d91340b6dec4a94ccc9e079daf90c91,2d2ff59a9f18dd084fc2a0a42cd26d0168b63ab0
d5eb5fa249269e4b5a21594643b8f2a8c144f0a6,48f35ffd4ed0349b20591baf4cf4e405a94c1225,77064d2d9edb6a2a4f6d8dd36d7c5b7f4d4bb36b,ea37cfc8a616fca98878f081b4cc4a966b94c571,3986492d91e1552e260467850ba2bfe9fe7d4348
8fab4d81500c95948784e94bd655a63ce66d09ec,626d47d0e2dad79bf58bacee1667e6a0b08a2057,6b8576a5c9d04e3dc707802b5bf40474cf61c25b,24aed2e14f3329ebeb2eb81d73c0e6737b943d2f,0ab0c3ee94253467cd96d4580c0ab9868fc7936c
9fd63aeb21d254175c028e1f631b4ba8ec17f00b,91b26cea46ed821684b8acf16715562dcae24762,72b219986941441ac06e1a2bdfeaeca93104bd9e,ce1b581a648ac13736bfb442e7cd141b0b546a3e,3c01772b8f5062c0b0c6c65b30b3c70b6b5def9b
f51b29c6de9edfd200bad1cd22ba71ca1fe78df9,8aa5ea033dd729c20ad3e2f11f09452696935553,68e62f81807db3c46253dc5963542bb89375a222,3c6a589648d39e08f380c34e564268ced226330f,8580022e23e9aeb76278624ecd5a04ebbfef06a4
24e3ca7f0ccb8ba973351f3639dbaa11587b3ea3,0f18235d84c47535d237f96c9a1bc8d1ebe82897,df7931173169feabff52be123ba65ab7f54091ef,a133d5dcbc9f3628743919418009d9b75bde75b1,ec22514fc686ec34154062e2762b827c640f85bc
a003ad5f37aad62ceef18b3acaae4a8dd156aa65,297e3ab4801cb482b7d932368c9db9b8d17dea33,baac942515db3def3db57118ed1d997b6c1c4f50,ad0a4c144b2e11cbe3ddf45f25b21bf588054cd3,de0f0e2ac01c97368c2efd0928f6b3462794cf80
3c57b9f9b5bf6e43118738bc8267c8d1c9296cf1,c02419f1be038f0ed45e47a62ddfd876cd714f74,55978da89ab5a101c20f382384838bf7f3a6068c,29153a168d233645c81c66ef84d82dea354e9134,2a7cb0aa0f5f9d995a4480782da586306fdfaae6
7429488a04cb254933b95dd2f0460c148b9c0f79,e421b8a81c114f8c27bd95c560e606e77cb74a47,448b3c3ed290872cb3dee80a46b907ad77f2cea1,ba017117b3a3741e49052af3e1fb546db58d48de,20ef9112cd3dc6e0b655932ca5a61dc398217653
b36e2a08b0394a72d9d33e83477d14dbfcc00e6f,09192068c951050fbb42f01a9e04f2c3fd9c31bf,5c64d530ef532dd72070cea650ce20cf1ef36e30,23bc0e98fa82077361c9419f11ac3f907fb3fd06,ad3927e08a318b23d72a4928ed18a9a8fca3062e
74958a8415f76301a609f0757f48a5ee98215694,f10ce9f853bdc5568d96d6a532d6c35e2088566a,089330bf89c0a1fc2ba9ef27f68a43bd55f2aad8,dbfba2267309fdc05594ccf0de415c82da6d8e7f,51d7d839c24df7d77da62e302d053c21f3898455
b0e65f32b7cb2d3d72a588be134b02afec79319e,31140a1570e859f291453b60f23c5e223ccaad2e,7f71cbc43db7e3a60b5df0f3b87cbd847a564c18,428bde6722f884ba5864078b1fbc5806a5bf6ef7,cba33d30b4f4adeb6df3db684461ccabb8e8ef19
d0f13adfa446d7398019ef9ed0bf16a8f49471d9,9060cd2a6d4104b5b6fb0cae7731a5fa16e1eca0,3e8a2387d29b98cb8e1b05f66da0f49716b468b6,7232f061fb5fd0cdcfacb90d498dc5a5ec864c95,17843667f67fb29e79db96d6b040be0328dff7d6
9b59862b04034614a4e350c30e9f3d8f348bdc77,0bb2e2c33ad96506ad5c0b8c57b17de3b8b6e99d,fa60a543cd6938bceda8b4750272c4853d795a71,30a0c1efe04822f908e4bf3388c467c2d646b471,b183dd36d49c96991119d99fa2e2b236c81eb646
daeae4d2e83ea31803d1ce74443afb02217a91b6,876ff736fa4f62fc020d6aa5cb2f6d75c39e54f4,d738b3b5f93f499c1455197bc1f3e3b3d49780f5,b7203a478818c205dde5b144d8bdeb81e23e99a9,1eaffd79bb8721eba5b743c6c58ab82000d6db0d
6de44c0b32f5c743da7f99344e4aad7c2db0ccbd,cbf9ce20003b1c285cc795ad5d655eed06539d27,ea004d0c5be51599163a066ae3baec7bf880543e,025232144db377a6b4aacf549d3d99b2b0b1ae86,0e5dd1ca6cf5a76a864920b4281ea17bb0d97a8d
eb409b5d3ea0d11122d1f7c5d1764574ec745ea4,bf9a01e943f99e780c39b3e10a2291b98d4ae131,874be86ab2dc53803fc766dfdab1af07b3956cb8,f6f0db1dc3b2560c52ee09eff0a2b61e02b0c9be,2471ead4c2a27f7d70592553037776ed842ccad8
0a10b8f7b8510b5773464159a713e0fb90416fcc,34cb0c95bc060b240d6ff717d5e3d936b7a10dd2,b4012828cb0a5187f0b4134f58aea9ae232db32f,0918703a4292366e349edab8e5926fb58fa0dc0c,f911fdeb03ffc24ef553dacdfe6fc5338b270965
6a765ebee4add535d5719b1d5fc501b738462a26,eaa9f33c91ae4efb0c9b1b787ef6aa6083a9d6c5,42bf9d59f56c383855f830451b76f2d08925a18c,b6a7db0305b57826687fed5e6aa0ff92e695ccb9,07d855e9737ef878bdcf53e49c276a3e73c1e5dd
46f740ce706459ec3c8861065e0d24b99ac525d1,caad7cc591d3d86355033b928992f79b7ed682bd,f572a747d51853c4662dc899e8573cdf89303430,988a65fafa66bdda465db20e0045096028227f81,c336c14e18c3ac87ab06493009281f50e103e0b9
0f894303b6187e39ba751a9eadaf581b0b84b7b2,cbbfc36042bc691236ff84c6e8ad96e7a927bd84,38d4536e6ef8ee47a9755e292943f8d4b84cef32,6d90c1a86d96c6a4ff05139011856e894ea6593f,af50331dd2f8d8d46b09e5f769134e24068971e0
eb455534e49abd2b553b1122c3c484ef3c5af580,d711aa5f5a91a1d6f36a83462b78f46a917f4144,c0a2c0702dd9896173035eec1759c916880246c7,c4f73dfdcb0ded575810b03cbc445351cbb93d7a,9f2c697643eed654fdad2600b74ca8817f3edca2
ba0f3f5997507376bce9e4b968a98aff72c75edf,12d0b34ab9aba022dade421ee4a64b581397e853,bfb734f4d9c683c60ebbfbc9898f7b011bc4d8d7,8b7b207754e94e8a7932b7f1916a61a0f324657b,515d57b1f1b7cc572ca7a164f46f14f2b6863033
59c60be2bd8273cbf3860199faf6e027f6236880,c20f2014fc0ac4ccaed2f8dfaabda3e24061c05a,73dc0c662fbda29921d3c7223ebf56b6eabc51ec,61cd867350a1d2f45ed33d58200c57005e62472d,fb18391ff22567054859a3f4f7f5bef261d4af0c
59392f1c597e7a1fc8bbad2cad3f61a374333bfa,6798984eecc3fa1a2a1309d3fd1dd60f4c9dba89,df27749d70c2a3e04f58102ae418d8cbc98bd613,4687e07a2bd9f40751fb037d925b55ef29e2f938,996b998fbc7211de9d2c3f0b5b4ca83e94fe77aa
48d726173403f142d70b6a3a81974d21e0417ee1,245b7fb2ff71f9d521ec199138e4ae5c47210ab8,a4775b678e2fa17717e789a314e3ccd63ee2352e,29217c012a0a1ddce5f0fad1c779d2728a385be0,f9af1db80ee9d7e45ee734e4d87d9ec28a48a99c
e53fe18af56a2bdc026a96a66b10784a321ddc6e,1ffd6b7e38d2fb863408b70eb5273c394fc226cb,3e45ae1919fc9baad1aefe0335e3185a84607068,77d1b3ff2e68a17151379f734b398d16ed96da3e,a9d11156864d8c0b533647cba29701c68b9375cf
0149b1217802a22a8832069fc79f3a1664671cc9,903f1f94ceed48b556d2ef58e6be7e72c840ddbb,af2225227ac33eacc63ccf573cde9bc56a290207,b78d835ba34d00f7f8dfebc8a829c426da1d37b4,991e0316f38004ec0dfd60f369290fb6a0aea0b0
1dd577cf480f9d667b82e12bc8dde88960622838,ff2803078c78a674dd322d2db10a668354e7ef84,c787f46d03c2ef5cc885bb495ff89523326030d2,cf9e57661e6616d0bdc4d04ae5acffc423bc51e7,dd99eb8e36099697ec0390f8284e60952ea1f9da
8ef4b6fde8a1eec0852e1903883e69c2189ff0ea,b305115800e30af9fc35e529fd124e487cbc2cb2,38041418a0cc2b552a3cced285d39abf205ae738,31fc09743f435b04c9a8f8e52283c810ef511007,3854e1d1260df74edb258d57f869eae9193fdc0b
9bce5c60ab89e7fc64ecb304966ff4cd7ae94cba,172e5056d9216359e4e024fe9d7b9fee2dab2ddb,4e9490dde1e9a1fc43516227c88cd2d158e9d146,c3cda62d830076c489c182debf36929c2b2d2e29,dace6a75b5203db0163ad111a9d75986299aa793
634e924f1cc73bf8fc0d109519c2e067305a15b9,9b9b1ffe6b4ac8871d32feb7a8605c4b9594040d,9955a8ae82232620659ae7f311470ef87b64414a,14a90a3dd27d662589978f0182745b6511dd6550,c8fdfe686db47cb7b707196f5c348bd99e09a64d
9881b4601fe87d06c1a4afce4675d82abc79d734,c9b96a721fe9ea039e5928a258b16373528c534f,2c9f504eb38b858f5ca05d2eb77c629a1896f2c9,01fa85da03ffc28c017141862377e39fbaefcf31,14a72cefd6dea135d599a9640f7c6bf33b09ea49
b5da3a75bf2fd88efbcd68549841dcc71c8dced8,e237b71256d9cb0d9a6f869eda967b72ffd5fb9e,22f7ece032f454beda3b722bf9d6796dbaef17a0,3a5c24746a5be790313f803af7eed971bf29188d,4dcb2c0db5d9eacb645ad862a6465d1a2151a3c9
15c6af89f2439439f248a9632af0cc8061752ddd,de6483948e6ef8704e01eb68193e9b0a20f70b2f,a98afcb2b6cbb0fa411b8ef3e5d52c1837b2957c,1343ae97039b3ac6f6d622fed461ccf36c28f7e1,deb3b213dd820174a1b9fe408c375c04b9a38219
8b30272957cd3f5597725759deda175c385d0476,3668006c856b56f8501612ea2fc16658fbd12f57,34e8c116c31a253ee7e91e5bed1942b4e07dc341,a2f0169ce140074234dfe55c9fb51f653d9cd231,048a09640273a9529ad8619911dd9732320997ac
1f8810ffde1cfe82d694387d970a57649b656770,08277f646cc149010888662b317641317e257c2f,bcf1b06053798afd97f9d2ffd88f1519b681abf5,4cdd1b21d93eb293bb8b8e3a8d3e876afc030dbd,3f9ed4ffc3f76ef064ce200088a64c90059b6d21
f3a3b1d3c83973b8a1f1e48617396c8dbcdf1a3d,b1360bf4feb8612572075352153068f9f3f7f283,0a64fda00119c0a40d646747533981d43ecd2986,395716c3c1f3a8034b9300e9dcc12e01c7575eeb,d576998ed040bfbc3f9e9758e26e59f568e31843
d17940d88fa9f304b8ff692844765f48e0c44308,dbb0826ab8d68abae31456ca000e719ed53fc4e7,70f571c8489b77a0b9d6a5e3954ae2e5c7459e6f,b5f1c189df66a0cba3d2eb01c587ecc59958316c,23e44fa04df260d715aae9a938c82768c35ce7d0
f82ac03cdc840f1eddc94ec9541f6b01ef4cf0b2,b502039484334399d3039f3e43b64d4f821cfd32,e90cacfaa983bf34ab64d315e68e7b19a512a978,c040461f9a6388e0a8e370e84d74a5f87d9a7958,9a0b11db52b1d68ff67e00eb55d8385f4c3da106
058effa6ab85d3d75fe0b661f1ca88f16a0c01b4,b83747a7204842bf5dde148af300b1d6bba5deb6,ae94c2df198f451813a5e5d228a228bbb1549697,826b8a8556e2c5377de76e2d6a5e73e1873e61d7,ce3dee0636937d79448e368e55f9cc3d50130c37
b9758771727559a8f8016156f8d60ac186c02752,59bb1b6fa22aa339e2c9063433af1181d4f277b6,e7175f18b4b7cd64b3c9b93faf49fd6bc34d0227,126f9f5499d7ba53d4e9614e5cf91bdbab5431a9,a9218baf9e1a8dead97b5391705ed6cf5dbd2f46
8345c924c653c3e542e6beb43b01a8ddc2922a05,281d0945583d84de04c6edd4d95d1f9f802f5fb6,a1820fb94d8e32b6050c4dce6b7b7e3a9c6fe943,ac04923dd08a5ace7d8a21114f0836390933270d,4026ba65d5156435e6903326d66402e4cac2b356
0ff8f390315decc29ef7b670d4ddac6e6f203d85,297c935eab823349ea3be8501e874dc5b4b8c7a5,b23c8221e8468b4138979bcaa5ed14e31f8868be,85522b2c46bba67a3978c25bad94ef97631caa2f,7ad29311c700acaf0643c0ecae07917678f970ca
9f3da2c1759faa0acd89151e77f709423d9afe4f,084ee4dc94b0da946fef5e338416af080788724a,fb345566b0b532dd59299eeb6da32a086bca0b16,457f56b0e2f88cb35b31b2072d35ff2797513f11,793e44a2692b679a4c4dd4722adff2f023e178ba
246c19d7f513c0ae126ccc3643adf6843f2c670a,7be4f0e44b3234c3f6b022ccae9d698d20f88704,ef8cfc8f55870d8c3ba921d51d7ee38e3824dbce,1b69ff5d90711863cd1acc55397abadb032e0ac5,fa25b60d02c8b8c06cd92608a9c99c9a15979e89
bc0c46578c44bf440177e9a998bd90133d27e398,20be66083a054854e3346aaaaaf56743c39a966b,91470c0f35490eb2691bc882cf5d7ae9896dc883,807db7e5850c63f2a92d322878ef358a0579316e,eddf86df6dc568fb95befee939f4510ebc16b647
37322ee38ea07818ad5fe4a408588c9142cf5ec2,ac15950856f9d83970336da17d2987cd877de3c3,6ec90d9db99263364e1b3ce6cdd5a294bfad4c4d,e08bb9d1d6253ca6df9965fe4d0c6ec2458a63d2,8177b2195abe85e5e4b562f94c6bdcac325f5974
8b2918e6bc122c9febfe05b975ee9015bf17bd2c,180c3be9dac01ca5ff6b89a596589dd8b215ba9f,98ae0eb151deeb89781a19ea5a10db1df196187e,aaef3a9840b909d63cfbd62cf034a9c68ed5af68,6336a955884ca36ccbce4c61e7da58aca60d58ad
adfcc45b201c41a0a22ef724b148e2343f296b8e,055895bc9c2d0d97513e9e43c21758346c0fe223,009deb4a9be07ab285295d653b33b1f2d2b488bd,577f2923a65abe32be6ecfa36ed16260b311e7e6,df57755695aa572a26db94b9a2955c2721f2ee41
5b189cd962a5d69a16c706338e845a7b5f353efb,55e961c60234d5843159fc65389e200dea5c0ee5,0d59050f3a7a6034ac4131f290b81139e8e54114,14087eff437803d90925ade90d6b1795f72661ce,322bb39617a71d36c14ba2a9746f97f1bca7a40a
f27962ef45ff874b8602de6eccedf3469eaf2164,30b48a409de24936ca8442a9a8eeae49e878b7be,64627f7da49812ca1dec5a4d73defcbdb9e765d7,6d9e3a2716c4701e74e5e18965b6a0feabeacba7,a4e3c5c4267254dfc4d461481c2c59b566bb7b71
e68bf25fb630b97961dfa0fa07bb4e53f042a983,121a41569bfb17d49784ed83d6922c0651039412,9d7291a8d8c89689a4f89e85cb6ba44505e8f4c5,3b203cad54307c40abfc6af200c97c7f613cd78a,19a3854c361cf8c9973912805cd4622b68313787
ffbbdb77eb38f1531cf35f2d501b5be283da1f91,716b8ab1813776e0771b5a9c5e5d7208876570a2,fccb54be77644fd10abde32f1bf20627e60c9f51,9f45cb3816ffcd3e46668c55ba27500f09c0c913,f903ce32ba742030628646543390c9886ef6a349
f9a2d2cef52f3063bdf042bad97d9a6df5ca205a,4f0801d6fa93e1e0271c55f3e6a17fe46d06503a,421c16b918459bf3aec42e1ed9cfb0dd8a385138,45668d211a331afc727620fb2898c558fa836f99,fb79369e9d74c8aaba89ad1b558477ad79710df2
40253eb7dd45557ccd462d18897873bfaf3bafb7,b9544a8be254a574db2a462c99476d6dd2757f4c,b1324bcc7ceb3e5dea05114920ec0598f71b09af,2598e2d83594deb9fdd9647b5292d7e14463b491,1fdf72164b7dcb1caaad1be377732f81601873d5
4856ac479c1426b34e32bb88444c30d93b0905af,718b2503e14955a1c0428a6484fd6ac75da7ae11,8438ae336dd6654e1c000a13df5b7d0ba33bcbd5,caca38f318927645ea01b86e56ed90f947e5fec3,4d50dabd9a66438270549a9a3c4aca1a12c857d2
3dac3978bae838d5ef42844cd086fa995e98e5c4,9670aff43cb6ff94b674261abcaec5da0d776f05,f4a39d78cd038f6c28f00f40ae63a71f2e3003a2,f3ecd87327350db6bf1c0b9cd3814bac7220ad64,2405629ff6ce266bc1c1ab70804e5558f0d993ad
6970abf8f589717ff218e63905948f5698733653,86351341da3ca1c6e963975bc503c64ede458dbd,b83e775bb4efcee91b21a7a9eed60bd2b052222b,1799f2bcaef7da62d165493baca09d6714110c7e,71c4014707ec9f0d563d479ccfb0ae0cbb5ff0c5
cfe8fabc4fee069f7ff65e3e78190bae50e22a0e,4763a35e4b866bafd0c5f8df62ce675967f07fc8,23bc12e4942ba850ad383f2cf9c1b7562b3ae142,63dd54bfda7b68bac541183e23ca994095b2efb4,78e602ff255834dbc94ee95453fc3be36e190d63
48d17d3c778f9aac66d6eaefe02a1d14492c0c04,7143bafc90d207515a3280faa5e897aee6062a52,4aa9310060070300730282a9af068ee10b4dc05a,cb5a0150d6f71b5f9bd26be03c334880ff2dd811,7aee8cbab435281165629443040201bb220254b9
02cc45e207095f05e6bb7a2615d1378de4903961,09984e2fab389c3588871de7d74d1a0be3878952,97a7ef0403edd6c6be164037b0a2de7b906d0023,c3d59549c00466fceebdf70d3fa4127e31cd105d,98af7088a92bbce3e913acab594ec8fe6469eb26
d877291602680fb7924ef8cfe6ec9b0f06122df5,b7e1cf44027732d847f6a81f43e120282e325bed,09b4b7e33e0ab2f7b927330924757623bfd12009,1d9859aef178e3288cafdc6376b932d59f783f17,7cbdd75859ef7baf1376751143a58b5f945cfd84
6d2a894ee685e61bcb82d77a9269451aa1fc2648,f4cc01d95befcd546f10bc55e5ad5f4755dd9300,993facf221cec05114847d45781faaf6a9cdba45,70b1357c78c942cabf39a1f2418e1840a4c5371d,ac6f07b173ccbcc97dfa9a17fd5a6b26750452f3
0b442afaceacb918c4a0f601ab7d1c0bb7105769,5e7dab9a830aa01f44fb122ef5cf223fc33074b0,8872fd038ca9d1e9bb57a46dafe533fa9e0f0295,5b5970086dccf263040e1e0d1ec54953e14708e3,4cdfc3a87c838cff95c1a313c31368a2e3e41af9
410223d46c0d5fc107f176f19ce4bf7ac452e664,373ac9f009881e69ba4225027b90599070c2ac55,28773c998eb630504fd2ffefe1f401c9538f44b8,e7755564ab5a2e8f01329cf5ee3fe5810ed14186,a7923e873d065c71a8ddc2250481361248959ca6
bbaf79931c107f9f1717e8c870d5522a90a663f5,acfdcd57fa1aa0ccb1698ba298d2d668ca946226,e519ea72305baea86dfb9050b81c3025c43f96cb,f40650800742b3042eead9a305c9faca7d9bbd98,37f776d9b70ed7dbedfd789d0e9fd8441f0e0ccd
3de545186c2a1e7d37986fd10636a5dd42213964,2b5f007db519d2e8729d67a725a43c58709b6f6a,f6ca86668aec14c9f9c995edc6cc6b3e5717f597,e09f57081b04923358e372b63dceb4acdbb87d01,8f81501769f8744ac344e2c3f616397ef794ed9f
3b99cd75921f02ea0069a841b119ddc3ce6daa44,734250539acd6da78d4192d9f414d983bc1796e5,74c02b178ee0a403e62edcda16fe146332db43f9,c4e7b229ce598b789b9dcbf33b2984e5ae22a702,c6111bc73df2bcd6686989a1534a5fd35f3d9c85
8316947ad603152c3f19a5ca0332602bae11a372,be654ba967fa78a97b8cdbde56955556deed381d,0d9ae30c25fe800f7a0420d49ce15122e0b2d201,a03908d954aa765c66a33e699f43929863c27b44,2566a03d6e79aea646f949669c052ec0f2268686
11f48ce087b6405bb878f866d867ad44750cebe8,7d3adee24dbd5bb148151ea4dd109758220f6fec,a6b21d4119a8904b78ed6f35d31dea5cee0653f1,a2d1dd5f4ec3318be26e7186cbf3e46159695136,bf8f7853609620ee69b88e1f97d91099e1255c6d
2c01a7fb5bd7aa4723547ad6c18be7efdbd6b940,06c1ba2e498fd004ecdf16419796ccd940a74a45,b733efbc7f55acb8f2d7db075c7f2161e27faa77,55af6e365e2dbf52aad8df0a3d7f5e573666b67e,1854207026860a8d020b95af6d666f1ebecc4f0a
b4ae113175e2d978032cd2c7b9b0bd2cc3dec214,cb04dea368705810f4870d182f6c7d6c51f5f535,2d6693dff4b4a0c11e8c9e6369ea8edaec174521,0c1ee7e903fbeb43c78268133d5cd4a7642a2c49,f9f438955753128b3e8a1a8f4d136e6521c4e76d
5818c0b33767f2b8ee57de0a9aae7b7361071902,9a629209cf4cfaf78e3eb35dfc333a37ca72b2c5,ba48818833df5e29f7fc2e281af9eadc031f4c53,dc999aecc101a09fc751f134a7ea263c6cfad9e6,3587c2e00113aa0357751fa210780344f95718b6
be152ebaf1fc692cfa13f27a59d135869f1d0521,1b947f59796001c164f0441f955f74a385514e1f,1b75ec9b2d9aa2d2a6e61c644e0b59df73b212ab,ae33965300ed1b2cfd2bf63822f7316d8c932471,5bdeedfa065bc541374e21dfc1056665e02ae12f
cf5c776efc2546479175522fa190bf5be0942a53,54d4460c793fded560d8ef3f99bfcf543818fd89,31c7ffdaff511843782b46fbcf3715ebc03ef407,8c85c693b9e937db0d074a9156a62c172c911d0f,80372ab6183a0a81e0511e2989eb732f043d8a30
d91cc5790a05b7f842eeb3c9c3420e2ad7dac8c4,0c19d34aeaf6a05ecb0cf97cdb6ada694fb7d3d8,6eae85bfa34258da183db176f32117f50f36a694,8a0a4473b14922edb413754bc7b602475aa51f55,3cfe66054e26e4ac9f375de26f686818b6b1a6a2
