"0000 - U.S. President","0001 - U.S. Senate","0002 - County Clerk","0004 - Athletic Director","0003 - Question 1 - should the starting time of the annual town meeting be moved to 6:30 PM?"
6ed1304bfad1aa597531cf9ffd195cce555dfea2,1cacb0c942e5408df42fdc7175777bb444630a81,8ee94c5bdbb4dde3983099a34454e176c4e7fee2,61cd867350a1d2f45ed33d58200c57005e62472d,3f9ed4ffc3f76ef064ce200088a64c90059b6d21
8ef4b6fde8a1eec0852e1903883e69c2189ff0ea,9670aff43cb6ff94b674261abcaec5da0d776f05,e9e2c69e960ff254137fd17aeb1d5576457a28e3,3a5c24746a5be790313f803af7eed971bf29188d,0d6266348f4ad6b7e2830becdce08917dfba21ef
24e3ca7f0ccb8ba973351f3639dbaa11587b3ea3,876ff736fa4f62fc020d6aa5cb2f6d75c39e54f4,f572a747d51853c4662dc899e8573cdf89303430,c12d80565ce639aa56e9608922e80aea602ae681,fb79369e9d74c8aaba89ad1b558477ad79710df2
be152ebaf1fc692cfa13f27a59d135869f1d0521,b7e1cf44027732d847f6a81f43e120282e325bed,e2316fe3ba3882889a2a1163ec7bc22d2bed0c02,e08bb9d1d6253ca6df9965fe4d0c6ec2458a63d2,55e6c6c43b1653e75eb8fd3fe9e294023444e76e
bc0c46578c44bf440177e9a998bd90133d27e398,1b947f59796001c164f0441f955f74a385514e1f,7f71cbc43db7e3a60b5df0f3b87cbd847a564c18,30a0c1efe04822f908e4bf3388c467c2d646b471,996b998fbc7211de9d2c3f0b5b4ca83e94fe77aa
48d726173403f142d70b6a3a81974d21e0417ee1,c94f05ae958948ac9f47db364d2ae71682848dee,8438ae336dd6654e1c000a13df5b7d0ba33bcbd5,1b69ff5d90711863cd1acc55397abadb032e0ac5,b76198bc25c30b5f2056ef9461f35cfaa7684195
0a38788834a0c165190a3ca82bd62a7a7c701c13,54d4460c793fded560d8ef3f99bfcf543818fd89,b1324bcc7ceb3e5dea05114920ec0598f71b09af,c3cda62d830076c489c182debf36929c2b2d2e29,a4e3c5c4267254dfc4d461481c2c59b566bb7b71
46f740ce706459ec3c8861065e0d24b99ac525d1,09192068c951050fbb42f01a9e04f2c3fd9c31bf,5ede667ee4237eff7ac05f20cf13a2942ad0abaf,caca38f318927645ea01b86e56ed90f947e5fec3,3587c2e00113aa0357751fa210780344f95718b6
39247c5d59fb01470042898de2e64b323fbd2638,48f35ffd4ed0349b20591baf4cf4e405a94c1225,3e45ae1919fc9baad1aefe0335e3185a84607068,de4d606840fa24c8c8fdedd62b56c188f28fcb32,c6ec5ed00596b271c9f4ee91555b58a6d52924d3
b0eb14dd6e2a301532a3a75f889df5c49b91557e,1baa6e534e3adf2d4771f8e83b0a6ff7d2e58a42,fccb54be77644fd10abde32f1bf20627e60c9f51,8c85c693b9e937db0d074a9156a62c172c911d0f,0e5dd1ca6cf5a76a864920b4281ea17bb0d97a8d
fbaf618e48ef87a87fbc5628231c06ef024ac972,dbb0826ab8d68abae31456ca000e719ed53fc4e7,2b50e07a353efb2895ffea716da0d5a7a438eec5,72297df50c5515f9bd977ac1f6a0fc1188e575b3,99d0a97bf1d5ba86111e7d996e6775a0e374cc45
8316947ad603152c3f19a5ca0332602bae11a372,7f40cabc466b2ebfda6572ed1a7205b85a6624ec,bcf1b06053798afd97f9d2ffd88f1519b681abf5,a03908d954aa765c66a33e699f43929863c27b44,9f2c697643eed654fdad2600b74ca8817f3edca2
6a765ebee4add535d5719b1d5fc501b738462a26,e1440236d50698347a95a5b0fe4c6bac6a775928,206495c3146ab5b978b25a5b52bbac4850def81c,6d9e3a2716c4701e74e5e18965b6a0feabeacba7,763f60abff1a875d36e42ac90b1c09647c6f8899
11f48ce087b6405bb878f866d867ad44750cebe8,6798984eecc3fa1a2a1309d3fd1dd60f4c9dba89,a4775b678e2fa17717e789a314e3ccd63ee2352e,395716c3c1f3a8034b9300e9dcc12e01c7575eeb,8177b2195abe85e5e4b562f94c6bdcac325f5974
2f24ffbbbeeed582f34ed8a71dbce60b781cc13c,ac15950856f9d83970336da17d2987cd877de3c3,6ba18abaeb8c5f0d9f829edba30e3bbac0f0de0e,c35b652082303b524bff09207fca58c802804a5e,6336a955884ca36ccbce4c61e7da58aca60d58ad
eb409b5d3ea0d11122d1f7c5d1764574ec745ea4,f4cc01d95befcd546f10bc55e5ad5f4755dd9300,91470c0f35490eb2691bc882cf5d7ae9896dc883,9f45cb3816ffcd3e46668c55ba27500f09c0c913,1fdf72164b7dcb1caaad1be377732f81601873d5
d0f13adfa446d7398019ef9ed0bf16a8f49471d9,c20f2014fc0ac4ccaed2f8dfaabda3e24061c05a,993facf221cec05114847d45781faaf6a9cdba45,f40650800742b3042eead9a305c9faca7d9bbd98,23e44fa04df260d715aae9a938c82768c35ce7d0
02cc45e207095f05e6bb7a2615d1378de4903961,09984e2fab389c3588871de7d74d1a0be3878952,6b406a719a912ee01e7b8aaa14783a4a497c57b0,2598e2d83594deb9fdd9647b5292d7e14463b491,bc6e3875a29e1aa961de476e6f749327771ab9e6
2c01a7fb5bd7aa4723547ad6c18be7efdbd6b940,734250539acd6da78d4192d9f414d983bc1796e5,28773c998eb630504fd2ffefe1f401c9538f44b8,ea561835b5283ef3a99580f17ccd2168ac8597d7,8d61f777b2ce505665c3e192bf065088c4222189
1f8810ffde1cfe82d694387d970a57649b656770,e421b8a81c114f8c27bd95c560e606e77cb74a47,b4012828cb0a5187f0b4134f58aea9ae232db32f,378cac4bff4b8aa691722a54cc5850cfa55513c3,322bb39617a71d36c14ba2a9746f97f1bca7a40a
40253eb7dd45557ccd462d18897873bfaf3bafb7,7143bafc90d207515a3280faa5e897aee6062a52,8c07d963a5077e9e90067d66a4f0df1ac7af2acf,f5109134ecf9a879e6c98941db14822120e0890a,7cbdd75859ef7baf1376751143a58b5f945cfd84
f51b29c6de9edfd200bad1cd22ba71ca1fe78df9,117b0603f10baaf2fc827ec75614373f77b88389,2c9f504eb38b858f5ca05d2eb77c629a1896f2c9,cded17f0c5589562ecf6d83aa39589dbb00c6847,dace6a75b5203db0163ad111a9d75986299aa793
c5e20c2d46e1559aa9766bbc2ae882c9e8ceab63,e237b71256d9cb0d9a6f869eda967b72ffd5fb9e,72b219986941441ac06e1a2bdfeaeca93104bd9e,e0088ba78353bbd9a4ba59f4e2ead824d0b9aa83,74a0acb3f2c48ed859d5a6875d3b24ef3101cfe5
37322ee38ea07818ad5fe4a408588c9142cf5ec2,91b26cea46ed821684b8acf16715562dcae24762,4e9490dde1e9a1fc43516227c88cd2d158e9d146,826b8a8556e2c5377de76e2d6a5e73e1873e61d7,515d57b1f1b7cc572ca7a164f46f14f2b6863033
4856ac479c1426b34e32bb88444c30d93b0905af,acfdcd57fa1aa0ccb1698ba298d2d668ca946226,b23c8221e8468b4138979bcaa5ed14e31f8868be,20319263cc616cbb9d08b1ca544e6c6a32c6521d,a85ad1b3b093a0a8b11e1afde7f45e8770d92d60
0e0c5173d1e9427e8f62487a3421d30a2ab99ede,f10ce9f853bdc5568d96d6a532d6c35e2088566a,6eae85bfa34258da183db176f32117f50f36a694,7222b738adee406678f28a2328f286461548ebc6,14a72cefd6dea135d599a9640f7c6bf33b09ea49
0149b1217802a22a8832069fc79f3a1664671cc9,9b9b1ffe6b4ac8871d32feb7a8605c4b9594040d,b83e775bb4efcee91b21a7a9eed60bd2b052222b,7114851b5dff6028bf85da30bad0ba069144449d,49ffb540bc6c3d82191ef570d1b34813091ccf90
16f1f10ba839fcd31ebb431c9faa1d0062502547,85e23f341a78bee7c19c4f4d364cfb58909fc10b,448b3c3ed290872cb3dee80a46b907ad77f2cea1,55af6e365e2dbf52aad8df0a3d7f5e573666b67e,5bdeedfa065bc541374e21dfc1056665e02ae12f
0cff1b73ca46435d62efff34d2c7fbb889d36242,ff44de61883efd1de5706e930c55fa02e896901f,ea004d0c5be51599163a066ae3baec7bf880543e,a2f0169ce140074234dfe55c9fb51f653d9cd231,4cdfc3a87c838cff95c1a313c31368a2e3e41af9
5697b4d9b1325556d6e6043e684a2fc789e10cc4,b502039484334399d3039f3e43b64d4f821cfd32,97a7ef0403edd6c6be164037b0a2de7b906d0023,1d9859aef178e3288cafdc6376b932d59f783f17,2471ead4c2a27f7d70592553037776ed842ccad8
a003ad5f37aad62ceef18b3acaae4a8dd156aa65,0bb2e2c33ad96506ad5c0b8c57b17de3b8b6e99d,ba4eace8bda59f3ef8463536351df2da5d20f5a4,0f6ebb3caa8a74de88cdc6e0a5785c7466c26421,7aee8cbab435281165629443040201bb220254b9
d5eb5fa249269e4b5a21594643b8f2a8c144f0a6,1a5ca2c3036c7fe2fdd195c1778fdfeb3328323e,fa60a543cd6938bceda8b4750272c4853d795a71,5b5970086dccf263040e1e0d1ec54953e14708e3,78e602ff255834dbc94ee95453fc3be36e190d63
e53fe18af56a2bdc026a96a66b10784a321ddc6e,1ffd6b7e38d2fb863408b70eb5273c394fc226cb,42bf9d59f56c383855f830451b76f2d08925a18c,0565f25550e6959af19ff41842f1bcbf9e579791,c901dbaa77dc2e6b943fdf8dc697c9a23a28fb48
adfcc45b201c41a0a22ef724b148e2343f296b8e,5e7dab9a830aa01f44fb122ef5cf223fc33074b0,b4ef0497d080055b5ab3f9996ada619d30cd19c3,85522b2c46bba67a3978c25bad94ef97631caa2f,37f776d9b70ed7dbedfd789d0e9fd8441f0e0ccd
8345c924c653c3e542e6beb43b01a8ddc2922a05,d31a0013d1ae6d03cd47628f35a0936945588e0a,e531621aa6f906c333c390c413146b7ba0bdc4b5,988a65fafa66bdda465db20e0045096028227f81,b138a39c8d92b985547d187047b247337cbf90e6
fedf161eaa4f3200db307a54e689fd6afcad6ce9,94f6795de7782b7fd96dbcb3df9d9441ca437669,9eb6726b732df57322d9ea2023f7181a6b2a365c,0ee71a518b99549ef86efa5579d66baf40c48c16,4d50dabd9a66438270549a9a3c4aca1a12c857d2
f27962ef45ff874b8602de6eccedf3469eaf2164,e8dc389f1fc6116096b1596ab148601ca1477619,e519ea72305baea86dfb9050b81c3025c43f96cb,ad0a4c144b2e11cbe3ddf45f25b21bf588054cd3,a7923e873d065c71a8ddc2250481361248959ca6
d8d53ca0fdf79b4b40e1ad7c582a05b3b273591d,573f06e0a5aab73e302fa122f6e8853bf4396300,0d59050f3a7a6034ac4131f290b81139e8e54114,a133d5dcbc9f3628743919418009d9b75bde75b1,12311d462ed685080ba3d427868c15a66d632c88
775504ca376f77de9fe339e9050b185453b290b6,2737ec1aa9f0327e1cfca8cd07ef146100638c72,df7931173169feabff52be123ba65ab7f54091ef,01fa85da03ffc28c017141862377e39fbaefcf31,0ab0c3ee94253467cd96d4580c0ab9868fc7936c
38d78ca38f3640b36a73db925f8e0310226f9cba,0313a0109a19376678e8d33ae470d798ff779e7f,5bec270ade2129ef0b94f7e003e17829e8d9f9ca,ea37cfc8a616fca98878f081b4cc4a966b94c571,3cfe66054e26e4ac9f375de26f686818b6b1a6a2
7b5aee3c8c5d4cfa91441db9180160c73c6387a0,bf48548290ef1ea6834ea727b91958f08f143b3c,34e8c116c31a253ee7e91e5bed1942b4e07dc341,647b25595d7fe8b528720e61c4bc484e260c6e7f,20ef9112cd3dc6e0b655932ca5a61dc398217653
2ebdea08321458ed80a300b1185b365fb8d10087,ff619ff36e35409a65b3ffe1203b2cd5981f86f6,bc86b5fd6f9a394607d2bf479a4f84192e505b64,51a261e8e6813cb8989fce148060a9bd040f0186,3986492d91e1552e260467850ba2bfe9fe7d4348
a921c8bfa56840ded3439998403d1dd436e3bc73,35fed8625c78c8e545a30ece196e39907b2b02e2,f32ac3d0db2b9511007399879bbb707d28e8ea81,1ee7d3589d56597e3a719318eade26bffe1d9598,cba5fddaf764aa59fb72ee9db758787cce7b278d
1dd577cf480f9d667b82e12bc8dde88960622838,09e0a105b5a5fd3836717464c4f16686262adb64,421c16b918459bf3aec42e1ed9cfb0dd8a385138,cb5a0150d6f71b5f9bd26be03c334880ff2dd811,dd99eb8e36099697ec0390f8284e60952ea1f9da
3b99cd75921f02ea0069a841b119ddc3ce6daa44,e3897ea0cf4cd3ea82d84c206622069141cef5d0,0a64fda00119c0a40d646747533981d43ecd2986,0c1ee7e903fbeb43c78268133d5cd4a7642a2c49,cba33d30b4f4adeb6df3db684461ccabb8e8ef19
e68bf25fb630b97961dfa0fa07bb4e53f042a983,7d3adee24dbd5bb148151ea4dd109758220f6fec,ba48818833df5e29f7fc2e281af9eadc031f4c53,4cdd1b21d93eb293bb8b8e3a8d3e876afc030dbd,a4564f628cd6c36ef6c630a9e679297721328687
f3a3b1d3c83973b8a1f1e48617396c8dbcdf1a3d,bf9a01e943f99e780c39b3e10a2291b98d4ae131,089330bf89c0a1fc2ba9ef27f68a43bd55f2aad8,6d90c1a86d96c6a4ff05139011856e894ea6593f,052bb6f8d7cc6278ec70e5e93c3dc24efb23daa7
3c57b9f9b5bf6e43118738bc8267c8d1c9296cf1,63689a0baaeadc4ba12227d091e12e7daeca157b,843b6de63c72c7f3c6d3abe7dd478b20c18484c6,d76f89e2946ff6af300f88b516d971c4a36e855d,ce3dee0636937d79448e368e55f9cc3d50130c37
410223d46c0d5fc107f176f19ce4bf7ac452e664,46d63080f03ef03f60e95724d1a5713ee5150ae0,1db971f5027553985ca21a577a28957199c0c95c,4687e07a2bd9f40751fb037d925b55ef29e2f938,1854207026860a8d020b95af6d666f1ebecc4f0a
29062cdbe2ef36f7bc2051475bc155c992d3fb7f,34cb0c95bc060b240d6ff717d5e3d936b7a10dd2,748687fd81b0f478e066380807f83129e51d00fd,81e3116b0c44ec7ab22543e80094d5aa1b159b8c,17843667f67fb29e79db96d6b040be0328dff7d6
9fd63aeb21d254175c028e1f631b4ba8ec17f00b,084ee4dc94b0da946fef5e338416af080788724a,31c7ffdaff511843782b46fbcf3715ebc03ef407,c3d59549c00466fceebdf70d3fa4127e31cd105d,51d7d839c24df7d77da62e302d053c21f3898455
5f8aa6b7d3d7789761a0040c0a568ae5444488c9,20be66083a054854e3346aaaaaf56743c39a966b,b7bcaee33d978c981289f6c9f9559d2f40df9628,7232f061fb5fd0cdcfacb90d498dc5a5ec864c95,3c01772b8f5062c0b0c6c65b30b3c70b6b5def9b
d4183190d800c19a0a402e186c7d86ad451ce5d2,716b8ab1813776e0771b5a9c5e5d7208876570a2,28ce43a7dc1703ddde0d0eeda7be1844f49c70e2,ae33965300ed1b2cfd2bf63822f7316d8c932471,2a7cb0aa0f5f9d995a4480782da586306fdfaae6
6d2a894ee685e61bcb82d77a9269451aa1fc2648,0c19d34aeaf6a05ecb0cf97cdb6ada694fb7d3d8,fc4b0bacf762a2a50bbddf61832a8adad94a18bb,14a90a3dd27d662589978f0182745b6511dd6550,d576998ed040bfbc3f9e9758e26e59f568e31843
b4ae113175e2d978032cd2c7b9b0bd2cc3dec214,903f1f94ceed48b556d2ef58e6be7e72c840ddbb,38ca8f73a735f1f223c07b72124c82b509277ea7,e9dc25296317b5161638b00928eb47feb9146b3d,f9f438955753128b3e8a1a8f4d136e6521c4e76d
